customer_id,transaction_id,date,segment,region,business_type,employment_status,income,loan_amount,existing_debt,transaction_amount,transaction_frequency,account_age_months,repayment_history_score,defaulted,repayment_status,risk_score,risk_level,suspicious_category
CUST-10737,TXN-201988,2026-05-14,Retail,Lagos,Transport,Self-employed,362703.0,557145.0,45631.0,20959.0,35,38,79.0,0,Repaid,4.6,Low,Normal
CUST-13233,TXN-201989,2026-02-16,Retail,Accra,Food,Salaried,232375.0,311428.0,111883.0,24309.0,34,27,59.4,1,Defaulted,5.1,Low,Normal
CUST-11858,TXN-201990,2026-01-07,Market Trader,Nairobi,Education,Self-employed,136268.0,321549.0,84258.0,34719.0,22,93,85.3,0,Repaid,16.2,Low,Loan-to-income mismatch
CUST-11532,TXN-201991,2025-01-25,Agriculture,Accra,Food,Contract,229484.0,422647.0,112034.0,46657.0,23,79,85.9,0,Repaid,3.2,Low,Loan-to-income mismatch
CUST-11005,TXN-201992,2026-04-22,Services,Abuja,Transport,Self-employed,90489.0,214397.0,46545.0,13581.0,30,55,64.9,0,Repaid,17.6,Low,Loan-to-income mismatch
CUST-12236,TXN-201993,2025-02-28,Retail,Nairobi,Health,Salaried,108636.0,64498.0,50130.0,8279.0,31,37,51.0,0,Repaid,6.7,Low,Normal
CUST-12638,TXN-201994,2025-05-30,Market Trader,Accra,Fintech Agent,Salaried,187198.0,350199.0,30248.0,20032.0,36,35,81.6,0,Repaid,7.1,Low,Loan-to-income mismatch
CUST-10008,TXN-201995,2025-10-31,Services,Kumasi,Health,Self-employed,65745.0,92348.0,16263.0,32340.0,19,38,73.1,0,Repaid,5.0,Low,Normal
CUST-11934,TXN-201996,2025-01-07,SME,Lagos,Food,Salaried,160234.0,282296.0,99031.0,20776.0,31,57,44.7,0,Repaid,21.7,Low,Loan-to-income mismatch
CUST-13476,TXN-201997,2026-01-26,Market Trader,Abuja,Fintech Agent,Salaried,106031.0,129142.0,46289.0,25535.0,20,2,76.6,0,Repaid,3.1,Low,Normal
CUST-10982,TXN-201998,2026-04-24,Retail,Abuja,Fintech Agent,Informal,169829.0,110645.0,87816.0,30477.0,31,63,60.5,0,Repaid,8.1,Low,Normal
CUST-10983,TXN-201999,2025-07-31,Retail,Lagos,Fintech Agent,Informal,103502.0,29139.0,65235.0,136733.0,20,56,44.7,1,Defaulted,14.9,Low,Normal
CUST-13073,TXN-202000,2025-03-04,Retail,Kano,Health,Salaried,194499.0,396972.0,32249.0,55428.0,31,15,65.7,0,Repaid,11.2,Low,Loan-to-income mismatch
CUST-10217,TXN-202001,2025-10-31,SME,Kano,Transport,Self-employed,164081.0,326337.0,36535.0,64318.0,11,25,95.1,0,Repaid,2.2,Low,Loan-to-income mismatch
CUST-11391,TXN-202002,2026-02-06,Agriculture,Lagos,Education,Self-employed,293066.0,158501.0,124912.0,28547.0,24,28,93.7,0,Repaid,1.0,Low,Normal
CUST-11603,TXN-202003,2026-05-18,Market Trader,Kumasi,Education,Self-employed,163216.0,263153.0,5769.0,81881.0,31,88,89.0,0,Repaid,2.3,Low,Loan-to-income mismatch
CUST-12792,TXN-202004,2025-05-21,SME,Accra,Health,Self-employed,117850.0,214224.0,44767.0,22930.0,28,89,76.8,0,Repaid,7.5,Low,Loan-to-income mismatch
CUST-10451,TXN-202005,2025-05-26,Retail,Kano,Shop,Self-employed,146724.0,208044.0,77686.0,61725.0,26,75,82.7,0,Repaid,4.4,Low,Normal
CUST-11519,TXN-202006,2025-02-12,Retail,Abuja,Shop,Self-employed,92542.0,81830.0,37441.0,99139.0,28,66,73.8,0,Repaid,2.1,Low,Normal
CUST-10533,TXN-202007,2025-01-23,Retail,Kano,Fintech Agent,Salaried,193026.0,412246.0,39782.0,69329.0,40,91,52.1,1,Defaulted,24.9,Low,Loan-to-income mismatch
CUST-12756,TXN-202008,2026-01-16,Retail,Abuja,Health,Contract,208509.0,334911.0,99289.0,25171.0,27,71,55.7,0,Repaid,7.0,Low,Loan-to-income mismatch
CUST-12212,TXN-202009,2025-04-25,Services,Kigali,Transport,Self-employed,459118.0,816717.0,51421.0,13099.0,40,38,61.1,0,Repaid,7.7,Low,Loan-to-income mismatch
CUST-11738,TXN-202010,2025-06-06,Retail,Accra,Fintech Agent,Salaried,125345.0,204023.0,73165.0,71594.0,22,35,97.2,0,Repaid,5.4,Low,Loan-to-income mismatch
CUST-11375,TXN-202011,2025-08-19,Retail,Kigali,Food,Self-employed,145441.0,259068.0,12155.0,62652.0,25,64,91.4,0,Repaid,4.4,Low,Loan-to-income mismatch
CUST-10536,TXN-202012,2025-02-10,Agriculture,Nairobi,Education,Salaried,127795.0,64159.0,72076.0,68640.0,30,40,52.6,0,Repaid,4.2,Low,Normal
CUST-13226,TXN-202013,2026-02-06,Market Trader,Accra,Fintech Agent,Self-employed,177920.0,396434.0,59358.0,56718.0,15,44,73.0,0,Repaid,18.8,Low,Loan-to-income mismatch
CUST-12266,TXN-202014,2025-10-21,Retail,Kano,Fintech Agent,Salaried,191054.0,155613.0,55415.0,84107.0,24,93,64.8,0,Repaid,3.7,Low,Normal
CUST-11117,TXN-202015,2025-08-05,Retail,Nairobi,Education,Self-employed,159147.0,324205.0,53381.0,33177.0,30,87,69.2,0,Repaid,13.0,Low,Loan-to-income mismatch
CUST-11448,TXN-202016,2025-05-01,Retail,Kano,Education,Self-employed,256852.0,555651.0,37534.0,42937.0,22,59,62.4,1,Defaulted,18.3,Low,Loan-to-income mismatch
CUST-12541,TXN-202017,2025-10-31,Retail,Accra,Transport,Self-employed,125601.0,204192.0,38728.0,17681.0,24,32,97.3,0,Repaid,3.6,Low,Loan-to-income mismatch
CUST-12518,TXN-202018,2026-01-07,SME,Kano,Transport,Self-employed,246272.0,371434.0,136761.0,20439.0,19,43,71.7,0,Repaid,12.6,Low,Normal
CUST-11613,TXN-202019,2025-10-19,Market Trader,Kumasi,Shop,Contract,204060.0,86131.0,107050.0,44849.0,23,32,75.9,0,Repaid,1.7,Low,Normal
CUST-11060,TXN-202020,2026-01-26,Retail,Lagos,Shop,Informal,161935.0,185968.0,19873.0,27326.0,28,41,76.0,0,Repaid,6.7,Low,Normal
CUST-12309,TXN-202021,2025-09-09,Agriculture,Abuja,Food,Self-employed,142590.0,219282.0,63346.0,86751.0,31,36,53.5,0,Repaid,14.1,Low,Normal
CUST-12303,TXN-202022,2025-03-05,Retail,Kumasi,Food,Self-employed,450990.0,163146.0,252468.0,62131.0,26,43,74.0,1,Defaulted,1.9,Low,Normal
CUST-12098,TXN-202023,2025-03-24,Market Trader,Accra,Education,Informal,115480.0,49361.0,61950.0,38921.0,17,48,91.1,1,Defaulted,5.5,Low,Normal
CUST-10254,TXN-202024,2026-02-15,Retail,Kumasi,Education,Self-employed,,440011.0,53149.0,12065.0,33,62,98.5,0,Repaid,8.6,Low,Loan-to-income mismatch
CUST-11654,TXN-202025,2025-02-05,Retail,Kumasi,Health,Self-employed,118766.0,108975.0,5974.0,20097.0,22,85,51.3,0,Repaid,3.7,Low,Normal
CUST-12148,TXN-202026,2025-08-23,SME,Kano,Transport,Contract,344538.0,329518.0,209009.0,33839.0,23,51,44.7,0,Repaid,6.3,Low,Normal
CUST-13325,TXN-202027,2025-04-15,Retail,Accra,Shop,Salaried,236208.0,174415.0,63636.0,31685.0,21,21,73.1,0,Repaid,4.1,Low,Normal
CUST-11839,TXN-202028,2026-01-26,Retail,Lagos,Shop,Salaried,122405.0,197582.0,30285.0,74720.0,25,19,92.0,0,Repaid,3.0,Low,Loan-to-income mismatch
CUST-11199,TXN-202029,2025-05-20,Market Trader,Nairobi,Health,Contract,201852.0,248324.0,100622.0,12111.0,32,63,78.5,0,Repaid,4.9,Low,Duplicate customer details
CUST-11945,TXN-202030,2026-01-29,Agriculture,Accra,Fintech Agent,Self-employed,181359.0,350886.0,33788.0,116098.0,27,95,84.2,0,Repaid,6.1,Low,Loan-to-income mismatch
CUST-10620,TXN-202031,2025-04-07,Market Trader,Abuja,Food,Self-employed,131009.0,172636.0,71517.0,58126.0,25,30,47.5,0,Repaid,17.7,Low,Normal
CUST-10317,TXN-202032,2025-11-10,Retail,Accra,Shop,Salaried,223782.0,47939.0,15198.0,18144.0,25,10,61.7,0,Repaid,1.2,Low,Normal
CUST-12373,TXN-202033,2025-04-10,Market Trader,Lagos,Fintech Agent,Informal,191666.0,239883.0,93274.0,82968.0,32,9,32.5,1,Defaulted,38.5,Medium,High-risk repayment pattern
CUST-13451,TXN-202034,2025-08-29,Market Trader,Kano,Transport,Contract,178188.0,53905.0,111982.0,52640.0,32,27,69.4,0,Repaid,1.8,Low,Normal
CUST-12961,TXN-202035,2025-11-10,Market Trader,Kigali,Education,Self-employed,159914.0,322301.0,103518.0,22817.0,25,91,33.0,1,Defaulted,66.8,High,Loan-to-income mismatch
CUST-12042,TXN-202036,2025-03-21,Market Trader,Kano,Fintech Agent,Salaried,195056.0,84327.0,117423.0,58734.0,29,75,96.0,0,Repaid,1.0,Low,Normal
CUST-10140,TXN-202037,2025-08-23,Market Trader,Kano,Fintech Agent,Self-employed,179215.0,118575.0,101898.0,16315.0,25,75,100.0,0,Repaid,1.4,Low,Normal
CUST-13457,TXN-202038,2026-01-03,Services,Accra,Transport,Salaried,166845.0,200401.0,32651.0,37065.0,16,33,74.5,0,Repaid,9.8,Low,Normal
CUST-11573,TXN-202039,2025-05-10,Agriculture,Abuja,Shop,Self-employed,124340.0,76259.0,78208.0,49784.0,25,91,44.8,0,Repaid,10.7,Low,Normal
CUST-11013,TXN-202040,2025-01-28,Retail,Abuja,Food,Unemployed,331500.0,456498.0,200417.0,19690.0,19,40,78.8,0,Repaid,13.5,Low,Normal
CUST-13123,TXN-202041,2025-05-02,Agriculture,Accra,Fintech Agent,Contract,104697.0,125924.0,37341.0,40174.0,28,39,100.0,0,Repaid,1.9,Low,Normal
CUST-12612,TXN-202042,2025-07-23,Market Trader,Kumasi,Food,Unemployed,194776.0,446933.0,53234.0,46471.0,30,90,80.6,0,Repaid,19.4,Low,Duplicate customer details
CUST-12623,TXN-202043,2025-03-15,Agriculture,Abuja,Fintech Agent,Self-employed,142272.0,53521.0,12639.0,26795.0,29,73,93.3,0,Repaid,1.1,Low,Normal
CUST-10972,TXN-202044,2026-02-20,SME,Abuja,Fintech Agent,Salaried,340786.0,497665.0,133622.0,34364.0,19,29,63.3,0,Repaid,7.8,Low,Normal
CUST-13471,TXN-202045,2025-12-23,SME,Nairobi,Education,Unemployed,111362.0,198145.0,51376.0,61244.0,29,63,56.3,1,Defaulted,32.3,Low,Loan-to-income mismatch
CUST-11585,TXN-202046,2025-09-19,Market Trader,Accra,Fintech Agent,Informal,119514.0,55375.0,32809.0,29785.0,30,34,70.7,0,Repaid,3.3,Low,Normal
CUST-11859,TXN-202047,2025-09-03,Agriculture,Kano,Fintech Agent,Self-employed,108302.0,172519.0,29870.0,91255.0,29,60,37.3,0,Repaid,17.6,Low,Loan-to-income mismatch
CUST-12628,TXN-202048,2026-02-15,SME,Nairobi,Health,Salaried,186438.0,391261.0,71068.0,81117.0,30,14,100.0,0,Repaid,5.5,Low,Loan-to-income mismatch
CUST-12309,TXN-202049,2025-12-09,SME,Kigali,Health,Contract,91429.0,176309.0,3429.0,48987.0,23,5,74.5,1,Defaulted,10.5,Low,Loan-to-income mismatch
CUST-10603,TXN-202050,2025-12-22,SME,Nairobi,Food,Salaried,133122.0,300334.0,82996.0,56245.0,30,92,87.6,1,Defaulted,13.1,Low,Loan-to-income mismatch
CUST-11058,TXN-202051,2025-07-15,Retail,Abuja,Fintech Agent,Informal,65907.0,117295.0,13355.0,26016.0,27,8,63.7,1,Defaulted,30.4,Low,Loan-to-income mismatch
CUST-11264,TXN-202052,2025-01-03,Market Trader,Kigali,Food,Contract,180048.0,189888.0,19582.0,70577.0,22,39,44.2,0,Repaid,3.3,Low,Normal
CUST-13316,TXN-202053,2025-02-13,Retail,Kano,Health,Salaried,131915.0,293300.0,3094.0,62096.0,28,20,97.7,0,Repaid,7.7,Low,Loan-to-income mismatch
CUST-12500,TXN-202054,2026-01-16,Retail,Lagos,Fintech Agent,Salaried,87118.0,59266.0,48772.0,111128.0,36,3,51.8,0,Repaid,3.6,Low,Normal
CUST-11282,TXN-202055,2026-03-01,Market Trader,Accra,Fintech Agent,Salaried,256775.0,378953.0,144775.0,40067.0,22,72,78.3,0,Repaid,8.2,Low,Normal
CUST-12571,TXN-202056,2025-02-18,Market Trader,Kigali,Fintech Agent,Contract,93975.0,176651.0,7522.0,31292.0,25,28,80.0,0,Repaid,1.9,Low,Loan-to-income mismatch
CUST-12584,TXN-202057,2025-01-22,Retail,Lagos,Transport,Salaried,227457.0,481405.0,26365.0,47843.0,22,77,73.3,0,Repaid,10.2,Low,Loan-to-income mismatch
CUST-11379,TXN-202058,2025-05-02,Retail,Lagos,Fintech Agent,Self-employed,121244.0,268522.0,36637.0,108368.0,26,53,57.9,0,Repaid,27.3,Low,Loan-to-income mismatch
CUST-11410,TXN-202059,2025-07-09,Market Trader,Lagos,Transport,Salaried,318909.0,117565.0,43689.0,26384.0,20,62,69.3,0,Repaid,1.1,Low,Normal
CUST-13130,TXN-202060,2025-04-04,Services,Nairobi,Transport,Self-employed,222974.0,399536.0,107823.0,24241.0,25,64,54.9,0,Repaid,17.4,Low,Loan-to-income mismatch
CUST-11966,TXN-202061,2025-10-29,Market Trader,Abuja,Education,Contract,106577.0,67475.0,6029.0,28727.0,19,20,86.6,0,Repaid,1.4,Low,Normal
CUST-10523,TXN-202062,2026-04-06,Agriculture,Accra,Shop,Salaried,110727.0,211449.0,40561.0,22003.0,15,44,82.3,0,Repaid,9.7,Low,Loan-to-income mismatch
CUST-12519,TXN-202063,2025-12-09,Market Trader,Lagos,Health,Salaried,209886.0,364264.0,54814.0,42911.0,33,75,71.6,0,Repaid,4.5,Low,Loan-to-income mismatch
CUST-12063,TXN-202064,2025-06-21,Retail,Kigali,Fintech Agent,Salaried,145772.0,84927.0,45614.0,31306.0,25,24,61.8,0,Repaid,4.2,Low,Normal
CUST-11781,TXN-202065,2025-09-06,Retail,Nairobi,Transport,Informal,151581.0,307540.0,43594.0,93292.0,33,12,100.0,0,Repaid,18.8,Low,Loan-to-income mismatch
CUST-12537,TXN-202066,2026-05-04,Market Trader,Accra,Transport,Self-employed,277712.0,334690.0,32351.0,15337.0,22,40,48.6,0,Repaid,11.8,Low,Normal
CUST-13174,TXN-202067,2026-02-17,Services,Kigali,Food,Salaried,118842.0,164877.0,18869.0,54041.0,38,86,44.2,0,Repaid,7.5,Low,Normal
CUST-11156,TXN-202068,2025-03-21,Market Trader,Abuja,Shop,Self-employed,169117.0,395145.0,10287.0,73578.0,37,32,70.5,0,Repaid,9.1,Low,Loan-to-income mismatch
CUST-11467,TXN-202069,2025-09-05,Market Trader,Kano,Transport,Salaried,243031.0,398014.0,22512.0,14929.0,39,38,67.4,1,Defaulted,7.0,Low,Loan-to-income mismatch
CUST-10663,TXN-202070,2025-02-12,SME,Kigali,Fintech Agent,Contract,228623.0,339873.0,145421.0,78524.0,22,13,91.8,0,Repaid,5.4,Low,Normal
CUST-12264,TXN-202071,2026-03-08,Agriculture,Accra,Fintech Agent,Salaried,152202.0,33060.0,29872.0,65096.0,31,70,83.6,0,Repaid,1.1,Low,Normal
CUST-11409,TXN-202072,2025-12-25,SME,Kano,Education,Unemployed,144157.0,89703.0,30767.0,16190.0,26,33,72.5,0,Repaid,3.6,Low,Normal
CUST-11198,TXN-202073,2025-05-08,Market Trader,Kumasi,Health,Self-employed,78409.0,18738.0,7847.0,19348.0,39,17,81.0,0,Repaid,1.0,Low,Normal
CUST-12437,TXN-202074,2026-01-21,Services,Kigali,Shop,Self-employed,104441.0,96081.0,51777.0,70572.0,19,11,80.7,0,Repaid,2.1,Low,Normal
CUST-11428,TXN-202075,2025-09-01,Market Trader,Lagos,Shop,Salaried,186039.0,175771.0,112035.0,70722.0,38,31,100.0,0,Repaid,1.1,Low,Normal
CUST-11625,TXN-202076,2026-02-15,Market Trader,Kigali,Fintech Agent,Salaried,153597.0,208482.0,79493.0,33970.0,23,21,76.6,0,Repaid,6.4,Low,Normal
CUST-11540,TXN-202077,2025-01-16,Agriculture,Accra,Shop,Salaried,167958.0,287424.0,68182.0,41051.0,24,48,59.7,0,Repaid,12.4,Low,Loan-to-income mismatch
CUST-10904,TXN-202078,2025-08-10,Services,Lagos,Health,Informal,251824.0,145591.0,134055.0,52491.0,35,42,75.6,0,Repaid,6.7,Low,Normal
CUST-10440,TXN-202079,2025-10-26,Services,Kigali,Fintech Agent,Unemployed,98847.0,149820.0,27150.0,63700.0,29,48,24.9,0,Repaid,41.2,Medium,High-risk repayment pattern
CUST-12895,TXN-202080,2025-02-23,SME,Accra,Health,Salaried,147385.0,326559.0,82754.0,62240.0,32,36,71.4,0,Repaid,21.7,Low,Loan-to-income mismatch
CUST-10321,TXN-202081,2025-07-27,Services,Abuja,Food,Unemployed,176179.0,104072.0,92153.0,63712.0,21,11,91.7,0,Repaid,2.2,Low,Normal
CUST-11137,TXN-202082,2026-01-17,Retail,Abuja,Education,Self-employed,121086.0,198966.0,2553.0,7920.0,27,75,82.8,0,Repaid,3.2,Low,Loan-to-income mismatch
CUST-12336,TXN-202083,2025-12-18,Services,Lagos,Education,Contract,296921.0,83497.0,97185.0,31033.0,35,53,77.4,0,Repaid,1.0,Low,Normal
CUST-10459,TXN-202084,2025-02-24,Agriculture,Accra,Food,Unemployed,238376.0,323988.0,44507.0,51726.0,15,19,83.7,0,Repaid,8.5,Low,Normal
CUST-12294,TXN-202085,2026-01-19,Market Trader,Abuja,Fintech Agent,Unemployed,183846.0,335743.0,13665.0,44687.0,30,9,91.9,0,Repaid,16.6,Low,Loan-to-income mismatch
CUST-12565,TXN-202086,2026-01-10,Retail,Kano,Shop,Self-employed,345787.0,88374.0,191256.0,98533.0,12,90,97.7,0,Repaid,1.0,Low,Normal
CUST-12320,TXN-202087,2025-08-12,Agriculture,Accra,Fintech Agent,Self-employed,86722.0,79848.0,2169.0,19216.0,32,88,80.1,0,Repaid,1.7,Low,Normal
CUST-11067,TXN-202088,2026-02-27,Market Trader,Kigali,Fintech Agent,Self-employed,162228.0,345394.0,77870.0,18044.0,22,19,66.3,1,Defaulted,16.4,Low,Loan-to-income mismatch
CUST-10069,TXN-202089,2025-11-10,Services,Kigali,Shop,Salaried,189826.0,129189.0,121975.0,90808.0,41,41,30.4,0,Repaid,10.3,Low,High-risk repayment pattern
CUST-13105,TXN-202090,2026-05-31,Services,Lagos,Education,Self-employed,110845.0,197834.0,35877.0,11107.0,29,56,89.6,0,Repaid,7.3,Low,Loan-to-income mismatch
CUST-11142,TXN-202091,2026-01-13,Agriculture,Kano,Education,Informal,184665.0,284231.0,46883.0,57750.0,29,43,81.3,0,Repaid,12.5,Low,Normal
CUST-12817,TXN-202092,2026-05-31,Market Trader,Abuja,Fintech Agent,Salaried,102256.0,55565.0,41074.0,54073.0,38,80,74.7,0,Repaid,1.0,Low,Normal
CUST-10692,TXN-202093,2026-03-08,Agriculture,Kano,Fintech Agent,Self-employed,217517.0,397315.0,114623.0,25461.0,27,56,59.6,0,Repaid,22.5,Low,Loan-to-income mismatch
CUST-10568,TXN-202094,2025-06-22,Agriculture,Kigali,Food,Salaried,253797.0,345474.0,43490.0,89164.0,27,26,89.4,0,Repaid,1.8,Low,Normal
CUST-12723,TXN-202095,2025-02-24,Market Trader,Kano,Transport,Self-employed,182477.0,78227.0,32470.0,35313.0,37,75,67.4,0,Repaid,1.4,Low,Normal
CUST-13289,TXN-202096,2025-11-22,Retail,Kumasi,Health,Salaried,74744.0,170985.0,30086.0,43917.0,9,84,71.4,0,Repaid,18.8,Low,Loan-to-income mismatch
CUST-13012,TXN-202097,2025-10-10,Agriculture,Nairobi,Education,Informal,108439.0,137951.0,66378.0,19560.0,31,8,71.0,0,Repaid,12.7,Low,Normal
CUST-12629,TXN-202098,2026-05-24,Market Trader,Abuja,Education,Contract,206319.0,378405.0,42918.0,21577.0,13,82,80.1,0,Repaid,13.7,Low,Loan-to-income mismatch
CUST-10863,TXN-202099,2026-04-23,Retail,Accra,Health,Salaried,164210.0,108920.0,42260.0,20165.0,30,68,51.3,0,Repaid,4.0,Low,Normal
CUST-13196,TXN-202100,2025-01-02,Retail,Nairobi,Shop,Salaried,65000.0,31496.0,41977.0,57611.0,17,88,82.1,0,Repaid,2.3,Low,Normal
CUST-12337,TXN-202101,2025-05-27,Market Trader,Kano,Shop,Salaried,274303.0,500795.0,35939.0,48087.0,36,87,59.0,0,Repaid,6.7,Low,Loan-to-income mismatch
CUST-10602,TXN-202102,2025-09-22,Market Trader,Kumasi,Food,Salaried,172370.0,288873.0,11806.0,6540.0,30,6,59.7,0,Repaid,7.2,Low,Loan-to-income mismatch
CUST-10452,TXN-202103,2025-11-21,Retail,Abuja,Food,Self-employed,115380.0,90979.0,45177.0,79572.0,35,43,87.9,0,Repaid,1.6,Low,Normal
CUST-13049,TXN-202104,2025-07-25,SME,Kigali,Shop,Salaried,247182.0,454011.0,8723.0,52615.0,30,8,54.1,0,Repaid,17.1,Low,Loan-to-income mismatch
CUST-10963,TXN-202105,2025-05-26,Services,Lagos,Transport,Self-employed,122447.0,159314.0,16368.0,10763.0,28,3,87.9,0,Repaid,1.6,Low,Normal
CUST-12680,TXN-202106,2025-08-22,SME,Kumasi,Food,Salaried,121887.0,116266.0,50216.0,137690.0,23,88,73.8,0,Repaid,5.2,Low,Normal
CUST-10485,TXN-202107,2026-02-19,SME,Kigali,Shop,,189190.0,364550.0,82391.0,45689.0,37,25,42.3,0,Repaid,27.6,Low,Loan-to-income mismatch
CUST-10981,TXN-202108,2026-05-01,Retail,Lagos,Health,Unemployed,343876.0,532753.0,117457.0,32972.0,32,7,96.6,0,Repaid,8.2,Low,Normal
CUST-10992,TXN-202109,2026-01-19,Market Trader,Accra,Shop,Informal,321871.0,420407.0,84253.0,34258.0,19,90,77.6,0,Repaid,7.3,Low,Normal
CUST-10983,TXN-202110,2025-03-25,SME,Kigali,Health,Salaried,189298.0,358965.0,72502.0,103980.0,28,40,79.1,0,Repaid,5.9,Low,Loan-to-income mismatch
CUST-12361,TXN-202111,2026-05-05,Services,Lagos,Food,Self-employed,197640.0,274625.0,84063.0,25152.0,22,13,90.1,0,Repaid,1.5,Low,Normal
CUST-13200,TXN-202112,2025-10-02,Services,Kano,Shop,Salaried,226937.0,513682.0,119413.0,76132.0,36,25,99.0,0,Repaid,8.6,Low,Loan-to-income mismatch
CUST-13186,TXN-202113,2025-12-27,Market Trader,Kigali,Education,Contract,95996.0,191616.0,49863.0,17268.0,27,3,75.6,1,Defaulted,14.6,Low,Loan-to-income mismatch
CUST-12595,TXN-202114,2025-12-16,Retail,Lagos,Education,Informal,213319.0,208024.0,93610.0,31575.0,31,65,83.1,0,Repaid,5.6,Low,Normal
CUST-10708,TXN-202115,2025-09-10,SME,Kigali,Fintech Agent,Self-employed,119574.0,144938.0,69755.0,8021.0,31,89,78.7,0,Repaid,2.6,Low,Normal
CUST-13362,TXN-202116,2025-09-30,Services,Nairobi,Food,Self-employed,186048.0,428893.0,101946.0,28796.0,29,38,65.8,0,Repaid,18.9,Low,Loan-to-income mismatch
CUST-11897,TXN-202117,2025-10-07,Services,Abuja,Fintech Agent,Informal,147925.0,320606.0,15376.0,12777.0,25,83,43.5,1,Defaulted,49.7,Medium,Loan-to-income mismatch
CUST-11910,TXN-202118,2025-03-09,Services,Abuja,Food,Salaried,200889.0,121424.0,125095.0,14635.0,22,34,75.9,0,Repaid,2.7,Low,Normal
CUST-12454,TXN-202119,2026-02-07,Retail,Kano,Fintech Agent,Contract,171032.0,134936.0,99506.0,15456.0,24,45,96.8,0,Repaid,1.9,Low,Normal
CUST-12691,TXN-202120,2025-06-11,Agriculture,Accra,Transport,Salaried,65000.0,64286.0,14442.0,35115.0,21,22,82.5,0,Repaid,1.2,Low,Normal
CUST-13335,TXN-202121,2026-01-16,Retail,Kigali,Health,Salaried,175454.0,374290.0,5740.0,40126.0,25,2,52.8,0,Repaid,15.4,Low,Loan-to-income mismatch
CUST-12038,TXN-202122,2025-01-14,Retail,Nairobi,Transport,Self-employed,213140.0,477192.0,85364.0,66201.0,19,17,91.8,0,Repaid,8.1,Low,Loan-to-income mismatch
CUST-12135,TXN-202123,2025-03-02,SME,Lagos,Shop,Salaried,196279.0,384941.0,58138.0,44651.0,29,56,66.4,1,Defaulted,15.2,Low,Loan-to-income mismatch
CUST-12609,TXN-202124,2025-05-18,Retail,Kumasi,Shop,Salaried,155891.0,123477.0,76734.0,58429.0,23,11,34.3,0,Repaid,8.9,Low,High-risk repayment pattern
CUST-10892,TXN-202125,2025-06-04,Market Trader,Kano,Food,Salaried,324392.0,697210.0,113699.0,37901.0,23,78,90.3,0,Repaid,9.1,Low,Loan-to-income mismatch
CUST-11076,TXN-202126,2025-02-23,Retail,Accra,Shop,Unemployed,185494.0,46929.0,12649.0,27340.0,21,88,55.0,0,Repaid,3.4,Low,Normal
CUST-12189,TXN-202127,2025-12-19,Retail,Accra,Health,Salaried,195599.0,218802.0,34064.0,77221.0,23,28,100.0,0,Repaid,1.4,Low,Normal
CUST-10224,TXN-202128,2025-02-04,Retail,Kumasi,Shop,Self-employed,252379.0,257007.0,145368.0,24097.0,26,27,92.7,0,Repaid,2.0,Low,Normal
CUST-11121,TXN-202129,2025-02-22,SME,Nairobi,Fintech Agent,Salaried,189527.0,259317.0,8291.0,15070.0,28,18,67.9,0,Repaid,4.1,Low,Normal
CUST-12512,TXN-202130,2025-11-14,Market Trader,Abuja,Food,Informal,111617.0,159012.0,54034.0,5471.0,23,40,80.3,0,Repaid,25.8,Low,Normal
CUST-13416,TXN-202131,2025-12-07,SME,Kano,Food,Salaried,65000.0,44226.0,13255.0,39434.0,25,87,100.0,0,Repaid,1.0,Low,Normal
CUST-11818,TXN-202132,2025-12-04,SME,Lagos,Health,Self-employed,133200.0,84464.0,40648.0,49892.0,23,38,90.0,0,Repaid,1.0,Low,Normal
CUST-11398,TXN-202133,2026-03-22,Retail,Kano,Health,Self-employed,224044.0,440004.0,79431.0,36532.0,30,74,76.3,0,Repaid,5.8,Low,Loan-to-income mismatch
CUST-11541,TXN-202134,2026-02-11,Agriculture,Kigali,Fintech Agent,Contract,140323.0,48995.0,24915.0,4940.0,24,32,100.0,0,Repaid,1.0,Low,Normal
CUST-12398,TXN-202135,2025-07-09,Retail,Nairobi,Fintech Agent,Informal,227862.0,290546.0,98148.0,51696.0,23,44,74.1,0,Repaid,9.9,Low,Normal
CUST-11905,TXN-202136,2025-11-28,Services,Kumasi,Transport,Salaried,173246.0,104893.0,79151.0,27498.0,25,48,82.5,0,Repaid,1.7,Low,Normal
CUST-10081,TXN-202137,2025-04-23,Services,Nairobi,Education,Salaried,279564.0,248655.0,20572.0,54629.0,15,87,55.1,1,Defaulted,3.0,Low,Normal
CUST-11887,TXN-202138,2026-03-01,Services,Accra,Health,Self-employed,143776.0,114387.0,36745.0,34948.0,34,48,41.9,0,Repaid,8.0,Low,High-risk repayment pattern
CUST-11400,TXN-202139,2026-03-17,SME,Lagos,Health,Self-employed,198074.0,347208.0,96850.0,78876.0,22,59,66.8,0,Repaid,15.7,Low,Loan-to-income mismatch
CUST-12452,TXN-202140,2025-10-15,Agriculture,Kumasi,Transport,Informal,201284.0,240004.0,95536.0,11694.0,19,82,72.7,0,Repaid,18.1,Low,Normal
CUST-13062,TXN-202141,2025-09-06,Retail,Lagos,Fintech Agent,Salaried,305796.0,258324.0,111035.0,63849.0,18,90,77.9,0,Repaid,2.3,Low,Normal
